time_s,channel0_voltage,capacitor_voltage,shunt_voltage,capacitor_current,psu_mode,cycles
0.000000,-0.002077,-0.006648,-0.002077,-0.000009235,charge,0
0.010000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.020000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.030000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.040000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.050000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.060000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.070000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.080000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.090000,-0.002077,-0.006648,-0.002077,-0.000009235,charge,0
0.100000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.110000,-0.002077,-0.006648,-0.002077,-0.000009235,charge,0
0.120000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.130000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.140000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.150000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.160000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.170000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.180000,-0.002077,-0.006648,-0.002077,-0.000009235,charge,0
0.190000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.200000,-0.002077,-0.006648,-0.002077,-0.000009235,charge,0
0.210000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.220000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.230000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.240000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.250000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.260000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.270000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.280000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.290000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.300000,-0.003365,-0.010768,-0.002077,-0.000009106,charge,0
0.310000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.320000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.330000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.340000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.350000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.360000,-0.002077,-0.006648,-0.002077,-0.000009235,charge,0
0.370000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.380000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.390000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.400000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.410000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.420000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.430000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.440000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.450000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.460000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.470000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.480000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.490000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.500000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.510000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.520000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.530000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.540000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.550000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.560000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.570000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.580000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.590000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.600000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.610000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.620000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.630000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.640000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.650000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.660000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.670000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.680000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.690000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.700000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.710000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.720000,-0.002077,-0.006648,-0.000790,-0.000003382,charge,0
0.730000,-0.000790,-0.002527,-0.002077,-0.000009364,charge,0
0.740000,-0.000790,-0.002527,-0.000790,-0.000003511,charge,0
0.750000,-0.000790,-0.002527,0.806540,0.003666169,charge,0
0.760000,0.032688,0.104601,7.326982,0.033301193,charge,0
0.770000,0.224541,0.718532,10.167443,0.046193195,charge,0
0.780000,0.545156,1.744498,9.071689,0.041180435,charge,0
0.790000,0.930150,2.976480,7.816272,0.035435496,charge,0
0.800000,1.333171,4.266147,6.540254,0.029595109,charge,0
0.810000,1.729754,5.535213,5.301576,0.023925097,charge,0
0.820000,2.108310,6.746593,4.128566,0.018555377,charge,0
0.830000,2.462402,7.879688,3.035387,0.013550976,charge,0
0.840000,2.794605,8.942736,2.018178,0.008894076,charge,0
0.850000,3.098480,9.915137,1.083375,0.004614585,charge,0
0.860000,3.380466,10.817492,0.279908,0.000934265,charge,0
0.870000,3.637988,11.641560,0.156298,0.000346648,charge,0
0.880000,3.876195,12.403824,0.121533,0.000164802,charge,0
0.890000,4.093800,13.100161,0.102219,0.000055250,charge,0
0.900000,4.295955,13.747055,0.088055,-0.000029345,charge,0
0.910000,4.480083,14.336264,0.079042,-0.000088727,charge,0
0.920000,4.652622,14.888390,0.070029,-0.000146951,charge,0
0.930000,4.812285,15.399313,0.063591,-0.000192181,charge,0
0.940000,4.959072,15.869032,0.058440,-0.000230271,charge,0
0.950000,5.095559,16.305788,0.054577,-0.000261477,charge,0
0.960000,5.221744,16.709581,0.050714,-0.000291654,charge,0
0.970000,5.338916,17.084533,0.045564,-0.000326783,charge,0
0.980000,5.449651,17.438882,0.042989,-0.000349561,charge,0
0.990000,5.551372,17.764389,0.040414,-0.000371439,charge,0
1.000000,5.647942,18.073415,0.037838,-0.000392802,discharge,0
1.010000,5.736787,18.357718,0.035263,-0.000413392,discharge,0
1.020000,5.820481,18.625541,0.033976,-0.000427614,discharge,0
1.030000,5.899025,18.876882,0.031400,-0.000447174,discharge,0
1.040000,5.971131,19.107621,0.030113,-0.000460237,discharge,0
1.050000,6.040662,19.330119,0.028825,-0.000473043,discharge,0
1.060000,6.106330,19.540257,0.027538,-0.000485463,discharge,0
1.070000,6.166848,19.733913,0.026250,-0.000497367,discharge,0
1.080000,6.223502,19.915208,0.024962,-0.000508885,discharge,0
1.090000,6.278870,20.092383,0.023675,-0.000520275,discharge,0
1.100000,6.330374,20.257196,0.022387,-0.000531278,discharge,0
1.110000,6.379303,20.413769,0.022387,-0.000536171,discharge,0
1.120000,6.425657,20.562102,0.021099,-0.000546659,discharge,0
1.130000,6.470723,20.706314,0.019812,-0.000557018,discharge,0
1.140000,6.511926,20.838165,0.018524,-0.000566991,discharge,0
1.150000,6.551842,20.965895,0.018524,-0.000570983,discharge,0
1.160000,6.590470,21.089505,0.018524,-0.000574846,discharge,0
1.170000,6.625236,21.200755,0.017237,-0.000584175,discharge,0
1.180000,6.661289,21.316124,0.017237,-0.000587780,discharge,0
1.190000,6.693479,21.419133,0.015949,-0.000596852,discharge,0
1.200000,6.724382,21.518021,0.015949,-0.000599942,discharge,0
1.210000,6.755284,21.616909,0.014661,-0.000608886,discharge,0
1.220000,6.782324,21.703436,0.014661,-0.000611589,discharge,0
1.230000,6.810651,21.794084,0.013374,-0.000620275,discharge,0
1.240000,6.837691,21.880611,0.013374,-0.000622979,discharge,0
1.250000,6.860868,21.954777,0.012086,-0.000631149,discharge,0
1.260000,6.885332,22.033064,0.013374,-0.000627743,discharge,0
1.270000,6.909797,22.111350,0.013374,-0.000630190,discharge,0
1.280000,6.930399,22.177276,0.012086,-0.000638102,discharge,0
1.290000,6.952288,22.247322,0.012086,-0.000640291,discharge,0
1.300000,6.972890,22.313247,0.012086,-0.000642352,discharge,0
1.310000,6.990916,22.370932,0.010799,-0.000650007,discharge,0
1.320000,7.010230,22.432737,0.010799,-0.000651938,discharge,0
1.330000,7.026969,22.486302,0.010799,-0.000653612,discharge,0
1.340000,7.044996,22.543986,0.010799,-0.000655415,discharge,0
1.350000,7.061735,22.597551,0.010799,-0.000657089,discharge,0
1.360000,7.077186,22.646995,0.009511,-0.000664487,discharge,0
1.370000,7.092637,22.696439,0.009511,-0.000666032,discharge,0
1.380000,7.108088,22.745883,0.009511,-0.000667577,discharge,0
1.390000,7.120965,22.787087,0.009511,-0.000668865,discharge,0
1.400000,7.133841,22.828290,0.008223,-0.000676005,discharge,0
1.410000,7.148004,22.873614,0.008223,-0.000677421,discharge,0
1.420000,7.159593,22.910697,0.008223,-0.000678580,discharge,0
1.430000,7.172469,22.951900,0.008223,-0.000679868,discharge,0
1.440000,7.182770,22.984863,0.008223,-0.000680898,discharge,0
1.450000,7.194358,23.021946,0.008223,-0.000682057,discharge,0
1.460000,7.205947,23.059029,0.008223,-0.000683216,discharge,0
1.470000,7.214960,23.087871,0.008223,-0.000684117,discharge,0
1.480000,7.223973,23.116714,0.006936,-0.000690871,discharge,0
1.490000,7.235562,23.153797,0.006936,-0.000692030,discharge,0
1.500000,7.243287,23.178519,0.006936,-0.000692802,discharge,0
1.510000,7.253588,23.211482,0.006936,-0.000693832,discharge,0
1.520000,7.261314,23.236204,0.006936,-0.000694605,discharge,0
1.530000,7.270327,23.265046,0.005648,-0.000701359,discharge,0
1.540000,7.278053,23.289768,0.006936,-0.000696279,discharge,0
1.550000,7.285778,23.314490,0.006936,-0.000697051,discharge,0
1.560000,7.293504,23.339212,0.006936,-0.000697824,discharge,0
1.570000,7.299942,23.359814,0.006936,-0.000698468,discharge,0
1.580000,7.306380,23.380416,0.006936,-0.000699112,discharge,0
1.590000,7.314106,23.405138,0.006936,-0.000699884,discharge,0
1.600000,7.320544,23.425740,0.005648,-0.000706381,discharge,0
1.610000,7.326982,23.446341,0.006936,-0.000701172,discharge,0
1.620000,7.333420,23.466943,0.005648,-0.000707668,discharge,0
1.630000,7.338570,23.483424,0.005648,-0.000708183,discharge,0
1.640000,7.345008,23.504026,0.005648,-0.000708827,discharge,0
1.650000,7.348871,23.516387,0.005648,-0.000709213,discharge,0
1.660000,7.354021,23.532868,0.005648,-0.000709729,discharge,0
1.670000,7.360459,23.553470,0.004361,-0.000716225,discharge,0
1.680000,7.364322,23.565831,0.005648,-0.000710759,discharge,0
1.690000,7.369473,23.582313,0.005648,-0.000711274,discharge,0
1.700000,7.374623,23.598794,0.005648,-0.000711789,discharge,0
1.710000,7.379774,23.615275,0.005648,-0.000712304,discharge,0
1.720000,7.383636,23.627636,0.005648,-0.000712690,discharge,0
1.730000,7.387499,23.639997,0.005648,-0.000713076,discharge,0
1.740000,7.391362,23.652358,0.004361,-0.000719315,discharge,0
1.750000,7.395225,23.664719,0.005648,-0.000713849,discharge,0
1.760000,7.399088,23.677080,0.004361,-0.000720088,discharge,0
1.770000,7.402950,23.689441,0.004361,-0.000720474,discharge,0
1.780000,7.406813,23.701803,0.004361,-0.000720860,discharge,0
1.790000,7.409389,23.710043,0.003073,-0.000726971,discharge,0
1.800000,7.402950,23.689441,-0.003365,-0.000755591,discharge,0
1.810000,7.365610,23.569952,-0.007228,-0.000769415,discharge,0
1.820000,7.307668,23.384536,-0.012378,-0.000787032,discharge,0
1.830000,7.239424,23.166158,-0.014954,-0.000791913,discharge,0
1.840000,7.164743,22.927178,-0.016241,-0.000790298,discharge,0
1.850000,7.084912,22.671717,-0.017529,-0.000788167,discharge,0
1.860000,7.002505,22.408015,-0.018816,-0.000785779,discharge,0
1.870000,6.918810,22.140193,-0.020104,-0.000783263,discharge,0
1.880000,6.836403,21.876491,-0.021392,-0.000780875,discharge,0
1.890000,6.752709,21.608669,-0.022679,-0.000778358,discharge,0
1.900000,6.671590,21.349087,-0.022679,-0.000770246,discharge,0
1.910000,6.590470,21.089505,-0.022679,-0.000762134,discharge,0
1.920000,6.511926,20.838165,-0.022679,-0.000754280,discharge,0
1.930000,6.433382,20.586824,-0.023967,-0.000752278,discharge,0
1.940000,6.356126,20.339603,-0.023967,-0.000744552,discharge,0
1.950000,6.280157,20.096503,-0.025254,-0.000742808,discharge,0
1.960000,6.205476,19.857523,-0.026542,-0.000741193,discharge,0
1.970000,6.132082,19.622664,-0.026542,-0.000733854,discharge,0
1.980000,6.061264,19.396045,-0.026542,-0.000726772,discharge,0
1.990000,5.990446,19.169426,-0.027830,-0.000725543,discharge,0
2.000000,5.919627,18.942807,-0.027830,-0.000718461,discharge,0
2.010000,5.851384,18.724429,-0.029117,-0.000717489,discharge,0
2.020000,5.784428,18.510171,-0.029117,-0.000710794,discharge,0
2.030000,5.718760,18.300034,-0.030405,-0.000710080,discharge,0
2.040000,5.653093,18.089896,-0.030405,-0.000703513,discharge,0
2.050000,5.590000,17.887999,-0.030405,-0.000697204,discharge,0
2.060000,5.525619,17.681982,-0.032980,-0.000702471,discharge,0
2.070000,5.463814,17.484206,-0.032980,-0.000696291,discharge,0
2.080000,5.403297,17.290550,-0.032980,-0.000690239,discharge,0
2.090000,5.342779,17.096894,-0.034268,-0.000690040,discharge,0
2.100000,5.283549,16.907358,-0.035555,-0.000689970,discharge,0
2.110000,5.224319,16.717822,-0.036843,-0.000689899,discharge,0
2.120000,5.167665,16.536527,-0.036843,-0.000684234,discharge,0
2.130000,5.111010,16.355232,-0.039418,-0.000690274,discharge,0
2.140000,5.055643,16.178057,-0.040706,-0.000690590,discharge,0
2.150000,5.000276,16.000883,-0.041993,-0.000690906,discharge,0
2.160000,4.944909,15.823708,-0.043281,-0.000691222,discharge,0
2.170000,4.892117,15.654774,-0.045856,-0.000697648,discharge,0
2.180000,4.839325,15.485840,-0.047144,-0.000698222,discharge,0
2.190000,4.787821,15.321026,-0.049719,-0.000704777,discharge,0
2.200000,4.736316,15.156212,-0.052294,-0.000711332,discharge,0
2.210000,4.686100,14.995519,-0.054869,-0.000718016,discharge,0
2.220000,4.635883,14.834826,-0.057445,-0.000724700,discharge,0
2.230000,4.586954,14.678253,-0.061307,-0.000737365,discharge,0
2.240000,4.539312,14.525800,-0.063883,-0.000744307,discharge,0
2.250000,4.491671,14.373347,-0.069033,-0.000762954,discharge,0
2.260000,4.445317,14.225015,-0.074183,-0.000781729,discharge,0
2.270000,4.397676,14.072562,-0.081909,-0.000812082,discharge,0
2.280000,4.352609,13.928350,-0.089635,-0.000842692,discharge,0
2.290000,4.307543,13.784138,-0.101223,-0.000890860,discharge,0
2.300000,4.263765,13.644047,-0.115387,-0.000950862,discharge,0
2.310000,4.219986,13.503955,-0.138564,-0.001051834,discharge,0
2.320000,4.177495,13.367984,-0.173329,-0.001205609,discharge,0
2.330000,4.133716,13.227892,-0.238997,-0.001499722,discharge,0
2.340000,4.093800,13.100161,-0.335568,-0.001934688,discharge,0
2.350000,4.052597,12.968310,-0.436001,-0.002387082,discharge,0
2.360000,4.010106,12.832339,-0.541585,-0.002862760,discharge,0
2.370000,3.970190,12.704609,-0.648456,-0.003344547,discharge,0
2.380000,3.930274,12.576878,-0.750177,-0.003802923,discharge,0
2.390000,3.890359,12.449147,-0.850610,-0.004255447,discharge,0
2.400000,3.853018,12.329657,-0.948469,-0.004696523,discharge,0
2.410000,3.814390,12.206047,-1.045039,-0.005131617,discharge,0
2.420000,3.775762,12.082437,-1.140322,-0.005560858,discharge,0
2.430000,3.738421,11.962947,-1.231742,-0.005972670,discharge,0
2.440000,3.702368,11.847577,-1.323162,-0.006384611,discharge,0
2.450000,3.665027,11.728087,-1.409432,-0.006773011,discharge,0
2.460000,3.628974,11.612718,-1.489264,-0.007132277,discharge,0
2.470000,3.592921,11.497348,-1.569095,-0.007491543,discharge,0
2.480000,3.558156,11.386099,-1.636051,-0.007792410,discharge,0
2.490000,3.522103,11.270729,-1.690130,-0.008034620,discharge,0
2.500000,3.489913,11.167721,-1.713307,-0.008136751,discharge,0
2.510000,3.455147,11.056472,-1.709444,-0.008115716,discharge,0
2.520000,3.421670,10.949343,-1.695281,-0.008047988,discharge,0
2.530000,3.388192,10.842214,-1.679829,-0.007974407,discharge,0
2.540000,3.356002,10.739205,-1.663090,-0.007895102,discharge,0
2.550000,3.323811,10.636197,-1.648927,-0.007827503,discharge,0
2.560000,3.291621,10.533188,-1.632188,-0.007748198,discharge,0
2.570000,3.258144,10.426059,-1.616737,-0.007674617,discharge,0
2.580000,3.225953,10.323051,-1.601285,-0.007601165,discharge,0
2.590000,3.196338,10.228283,-1.585834,-0.007527971,discharge,0
2.600000,3.166723,10.133515,-1.570383,-0.007454776,discharge,0
2.610000,3.134533,10.030506,-1.556219,-0.007387177,discharge,0
2.620000,3.103631,9.931618,-1.540768,-0.007313853,discharge,0
2.630000,3.074016,9.836850,-1.526604,-0.007246511,discharge,0
2.640000,3.045688,9.746203,-1.512440,-0.007179298,discharge,0
2.650000,3.014786,9.647314,-1.496989,-0.007105975,discharge,0
2.660000,2.986458,9.556667,-1.482826,-0.007038762,discharge,0
2.670000,2.956843,9.461899,-1.468662,-0.006971420,discharge,0
2.680000,2.928516,9.371252,-1.454498,-0.006904207,discharge,0
2.690000,2.901476,9.284724,-1.441622,-0.006842975,discharge,0
2.700000,2.873149,9.194077,-1.427458,-0.006775762,discharge,0
2.710000,2.846109,9.107550,-1.414582,-0.006714531,discharge,0
2.720000,2.817782,9.016902,-1.401706,-0.006653170,discharge,0
2.730000,2.790742,8.930375,-1.387543,-0.006586086,discharge,0
2.740000,2.763702,8.843848,-1.374667,-0.006524854,discharge,0
2.750000,2.737950,8.761441,-1.361790,-0.006463752,discharge,0
2.760000,2.712198,8.679034,-1.348914,-0.006402649,discharge,0
2.770000,2.686446,8.596627,-1.336038,-0.006341546,discharge,0
2.780000,2.660694,8.514220,-1.323162,-0.006280443,discharge,0
2.790000,2.633654,8.427693,-1.310286,-0.006219212,discharge,0
2.800000,2.609190,8.349407,-1.298698,-0.006164090,discharge,0
2.810000,2.584725,8.271120,-1.285822,-0.006103116,discharge,0
2.820000,2.558973,8.188713,-1.274233,-0.006047866,discharge,0
2.830000,2.535796,8.114547,-1.262645,-0.005992874,discharge,0
2.840000,2.512619,8.040381,-1.251056,-0.005937881,discharge,0
2.850000,2.488155,7.962094,-1.238180,-0.005876907,discharge,0
2.860000,2.463690,7.883808,-1.226592,-0.005821786,discharge,0
2.870000,2.440513,7.809642,-1.216291,-0.005772646,discharge,0
2.880000,2.418624,7.739596,-1.204702,-0.005717782,discharge,0
2.890000,2.395447,7.665430,-1.193114,-0.005662790,discharge,0
2.900000,2.370982,7.587143,-1.181525,-0.005607669,discharge,0
2.910000,2.350381,7.521218,-1.171225,-0.005558786,discharge,0
2.920000,2.327204,7.447052,-1.159636,-0.005503794,discharge,0
2.930000,2.305314,7.377006,-1.149335,-0.005454783,discharge,0
2.940000,2.283425,7.306960,-1.139034,-0.005405772,discharge,0
2.950000,2.261536,7.236914,-1.127446,-0.005350908,discharge,0
2.960000,2.240934,7.170989,-1.117145,-0.005302026,discharge,0
2.970000,2.219045,7.100943,-1.106844,-0.005253015,discharge,0
2.980000,2.198443,7.035017,-1.096543,-0.005204133,discharge,0
2.990000,2.177841,6.969092,-1.086243,-0.005155250,discharge,0
3.000000,2.157240,6.903166,-1.075942,-0.005106368,discharge,0
3.010000,2.137925,6.841361,-1.065641,-0.005057615,discharge,0
3.020000,2.117324,6.775436,-1.056628,-0.005014585,discharge,0
3.030000,2.098010,6.713631,-1.047614,-0.004971684,discharge,0
3.040000,2.077408,6.647705,-1.037313,-0.004922802,discharge,0
3.050000,2.058094,6.585900,-1.027013,-0.004874049,discharge,0
3.060000,2.038780,6.524095,-1.017999,-0.004831148,discharge,0
3.070000,2.019466,6.462290,-1.007699,-0.004782394,discharge,0
3.080000,2.000151,6.400485,-0.998685,-0.004739494,discharge,0
3.090000,1.982125,6.342800,-0.989672,-0.004696722,discharge,0
3.100000,1.962811,6.280995,-0.980659,-0.004653821,discharge,0
3.110000,1.944784,6.223310,-0.971646,-0.004611049,discharge,0
3.120000,1.926758,6.165625,-0.962632,-0.004568277,discharge,0
3.130000,1.908731,6.107940,-0.953619,-0.004525505,discharge,0
3.140000,1.890705,6.050256,-0.945893,-0.004488586,discharge,0
3.150000,1.873966,5.996691,-0.936880,-0.004445943,discharge,0
3.160000,1.855939,5.939006,-0.926579,-0.004397318,discharge,0
3.170000,1.839201,5.885442,-0.918854,-0.004360528,discharge,0
3.180000,1.821174,5.827757,-0.909840,-0.004317756,discharge,0
3.190000,1.804435,5.774193,-0.902115,-0.004280965,discharge,0
3.200000,1.787696,5.720628,-0.894389,-0.004244175,discharge,0
3.210000,1.772245,5.671184,-0.885376,-0.004201660,discharge,0
3.220000,1.754219,5.613499,-0.876363,-0.004158888,discharge,0
3.230000,1.738767,5.564055,-0.869925,-0.004128079,discharge,0
3.240000,1.723316,5.514611,-0.860911,-0.004085565,discharge,0
3.250000,1.706577,5.461047,-0.853186,-0.004048774,discharge,0
3.260000,1.691126,5.411602,-0.844172,-0.004006260,discharge,0
3.270000,1.675674,5.362158,-0.837734,-0.003975451,discharge,0
3.280000,1.658936,5.308594,-0.830009,-0.003938661,discharge,0
3.290000,1.643484,5.259150,-0.822283,-0.003901999,discharge,0
3.300000,1.628033,5.209706,-0.814557,-0.003865337,discharge,0
3.310000,1.613869,5.164382,-0.808119,-0.003834657,discharge,0
3.320000,1.598418,5.114938,-0.799106,-0.003792143,discharge,0
3.330000,1.584254,5.069614,-0.792668,-0.003761463,discharge,0
3.340000,1.570091,5.024290,-0.784943,-0.003724930,discharge,0
3.350000,1.555927,4.978967,-0.778504,-0.003694249,discharge,0
3.360000,1.541763,4.933643,-0.772066,-0.003663569,discharge,0
3.370000,1.527600,4.888319,-0.764341,-0.003627036,discharge,0
3.380000,1.512148,4.838875,-0.756615,-0.003590375,discharge,0
3.390000,1.499272,4.797671,-0.751465,-0.003565676,discharge,0
3.400000,1.485109,4.752348,-0.743739,-0.003529143,discharge,0
3.410000,1.470945,4.707024,-0.737301,-0.003498463,discharge,0
3.420000,1.458069,4.665820,-0.730863,-0.003467912,discharge,0
3.430000,1.443905,4.620497,-0.723137,-0.003431379,discharge,0
3.440000,1.431029,4.579293,-0.716699,-0.003400827,discharge,0
3.450000,1.416865,4.533970,-0.710261,-0.003370147,discharge,0
3.460000,1.405277,4.496886,-0.705111,-0.003345577,discharge,0
3.470000,1.392401,4.455683,-0.697385,-0.003309173,discharge,0
3.480000,1.379525,4.414480,-0.690947,-0.003278622,discharge,0
3.490000,1.365361,4.369156,-0.685797,-0.003253794,discharge,0
3.500000,1.353773,4.332073,-0.679359,-0.003223372,discharge,0
3.510000,1.342184,4.294990,-0.672921,-0.003192949,discharge,0
3.520000,1.329308,4.253786,-0.666483,-0.003162397,discharge,0
3.530000,1.317720,4.216703,-0.660045,-0.003131975,discharge,0
3.540000,1.306131,4.179620,-0.654894,-0.003107405,discharge,0
3.550000,1.293255,4.138417,-0.649744,-0.003082706,discharge,0
3.560000,1.281667,4.101334,-0.643306,-0.003052284,discharge,0
3.570000,1.270078,4.064250,-0.638155,-0.003027714,discharge,0
3.580000,1.258490,4.027167,-0.631717,-0.002997291,discharge,0
3.590000,1.246901,3.990084,-0.625279,-0.002966869,discharge,0
3.600000,1.235313,3.953001,-0.620129,-0.002942299,discharge,0
3.610000,1.225012,3.920038,-0.613691,-0.002912005,discharge,0
3.620000,1.213424,3.882955,-0.609828,-0.002893288,discharge,0
3.630000,1.203123,3.849993,-0.604678,-0.002868847,discharge,0
3.640000,1.191534,3.812910,-0.598239,-0.002838424,discharge,0
3.650000,1.181233,3.779947,-0.593089,-0.002813983,discharge,0
3.660000,1.170933,3.746984,-0.587939,-0.002789542,discharge,0
3.670000,1.160632,3.714021,-0.582788,-0.002765100,discharge,0
3.680000,1.150331,3.681059,-0.576350,-0.002734807,discharge,0
3.690000,1.138742,3.643976,-0.572487,-0.002716089,discharge,0
3.700000,1.128442,3.611013,-0.567337,-0.002691648,discharge,0
3.710000,1.118141,3.578050,-0.563474,-0.002673060,discharge,0
3.720000,1.107840,3.545087,-0.557036,-0.002642766,discharge,0
3.730000,1.097539,3.512125,-0.553173,-0.002624178,discharge,0
3.740000,1.088526,3.483282,-0.548023,-0.002599865,discharge,0
3.750000,1.079512,3.454440,-0.542872,-0.002575553,discharge,0
3.760000,1.070499,3.425597,-0.537722,-0.002551241,discharge,0
3.770000,1.060198,3.392635,-0.533859,-0.002532652,discharge,0
3.780000,1.049897,3.359672,-0.528709,-0.002508211,discharge,0
3.790000,1.040884,3.330830,-0.523558,-0.002483899,discharge,0
3.800000,1.031871,3.301987,-0.519695,-0.002465439,discharge,0
3.810000,1.022858,3.273145,-0.514545,-0.002441127,discharge,0
3.820000,1.013844,3.244302,-0.510682,-0.002422667,discharge,0
3.830000,1.004831,3.215460,-0.505532,-0.002398355,discharge,0
3.840000,0.995818,3.186618,-0.501669,-0.002379895,discharge,0
3.850000,0.986805,3.157775,-0.497806,-0.002361436,discharge,0
3.860000,0.977791,3.128933,-0.493943,-0.002342976,discharge,0
3.870000,0.968778,3.100090,-0.488793,-0.002318664,discharge,0
3.880000,0.961053,3.075368,-0.484930,-0.002300333,discharge,0
3.890000,0.953327,3.050646,-0.479780,-0.002276149,discharge,0
3.900000,0.944314,3.021804,-0.475917,-0.002257690,discharge,0
3.910000,0.935300,2.992961,-0.472054,-0.002239230,discharge,0
3.920000,0.927575,2.968239,-0.469479,-0.002226752,discharge,0
3.930000,0.918562,2.939397,-0.464328,-0.002202440,discharge,0
3.940000,0.910836,2.914675,-0.460466,-0.002184109,discharge,0
3.950000,0.903110,2.889953,-0.455315,-0.002159925,discharge,0
3.960000,0.895385,2.865231,-0.452740,-0.002147447,discharge,0
3.970000,0.887659,2.840509,-0.447589,-0.002123264,discharge,0
3.980000,0.879933,2.815787,-0.445014,-0.002110785,discharge,0
3.990000,0.870920,2.786944,-0.439864,-0.002086473,discharge,0
4.000000,0.863194,2.762222,-0.437289,-0.002073995,discharge,0
4.010000,0.856756,2.741621,-0.433426,-0.002055793,discharge,0
4.020000,0.849031,2.716899,-0.429563,-0.002037462,discharge,0
4.030000,0.841305,2.692176,-0.425700,-0.002019131,discharge,0
4.040000,0.834867,2.671575,-0.421837,-0.002000929,discharge,0
4.050000,0.827141,2.646853,-0.417975,-0.001982598,discharge,0
4.060000,0.819416,2.622131,-0.415399,-0.001970120,discharge,0
4.070000,0.812978,2.601529,-0.411536,-0.001951918,discharge,0
4.080000,0.805252,2.576807,-0.407674,-0.001933587,discharge,0
4.090000,0.798814,2.556205,-0.403811,-0.001915385,discharge,0
4.100000,0.791088,2.531483,-0.401236,-0.001902907,discharge,0
4.110000,0.785938,2.515002,-0.397373,-0.001884834,discharge,0
